Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23134","Agriculture (Administrations Publiques)","2019","2019","millions","644.721388","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23135","Agriculture, Courantes (Administrations Publiques)","2016","2016","millions","523.359538","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23135","Agriculture, Courantes (Administrations Publiques)","2017","2017","millions","521.823912","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23135","Agriculture, Courantes (Administrations Publiques)","2018","2018","millions","618.462889","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23135","Agriculture, Courantes (Administrations Publiques)","2019","2019","millions","598.413095","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23136","Agriculture, Capital (Administrations Publiques)","2016","2016","millions","40.294363","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23136","Agriculture, Capital (Administrations Publiques)","2017","2017","millions","44.450367","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23136","Agriculture, Capital (Administrations Publiques)","2018","2018","millions","48.547496","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23136","Agriculture, Capital (Administrations Publiques)","2019","2019","millions","46.308293","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23137","Sylviculture (Administrations Publiques)","2016","2016","millions","105.582911","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23137","Sylviculture (Administrations Publiques)","2017","2017","millions","108.552475","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23137","Sylviculture (Administrations Publiques)","2018","2018","millions","146.102654","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23137","Sylviculture (Administrations Publiques)","2019","2019","millions","103.083528","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23138","Sylviculture, Courantes (Administrations Publiques)","2016","2016","millions","103.947777","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23138","Sylviculture, Courantes (Administrations Publiques)","2017","2017","millions","106.329956","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23138","Sylviculture, Courantes (Administrations Publiques)","2018","2018","millions","143.456701","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23138","Sylviculture, Courantes (Administrations Publiques)","2019","2019","millions","101.286174","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23139","Sylviculture, Capital (Administrations Publiques)","2016","2016","millions","1.635134","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23139","Sylviculture, Capital (Administrations Publiques)","2017","2017","millions","2.222518","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23139","Sylviculture, Capital (Administrations Publiques)","2018","2018","millions","2.645954","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23139","Sylviculture, Capital (Administrations Publiques)","2019","2019","millions","1.797354","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23140","Pêche (Administrations Publiques)","2016","2016","millions","13.54825","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23140","Pêche (Administrations Publiques)","2017","2017","millions","16.6104","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23140","Pêche (Administrations Publiques)","2018","2018","millions","22.08796","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23140","Pêche (Administrations Publiques)","2019","2019","millions","16.281911","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23141","Pêche, Courantes (Administrations Publiques)","2016","2016","millions","13.54825","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23141","Pêche, Courantes (Administrations Publiques)","2017","2017","millions","16.493426","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23141","Pêche, Courantes (Administrations Publiques)","2018","2018","millions","22.08796","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23141","Pêche, Courantes (Administrations Publiques)","2019","2019","millions","16.070458","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23142","Pêche, Capital (Administrations Publiques)","2016","2016","millions","0","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23142","Pêche, Capital (Administrations Publiques)","2017","2017","millions","0.116975","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23142","Pêche, Capital (Administrations Publiques)","2018","2018","millions","0","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23142","Pêche, Capital (Administrations Publiques)","2019","2019","millions","0.211453","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23143","R–D concernant l’agriculture, la sylviculture, la pêche (Administrations Publiques)","2016","2016","millions","15.533769","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23143","R–D concernant l’agriculture, la sylviculture, la pêche (Administrations Publiques)","2017","2017","millions","12.750237","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23143","R–D concernant l’agriculture, la sylviculture, la pêche (Administrations Publiques)","2018","2018","millions","15.070431","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23143","R–D concernant l’agriculture, la sylviculture, la pêche (Administrations Publiques)","2019","2019","millions","12.47575","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2016","2016","millions","2259.871389","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2017","2017","millions","2523.260165","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2018","2018","millions","2782.507793","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2019","2019","millions","2630.374451","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","756","Suisse","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2016","2016","millions","223084.192368","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","756","Suisse","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2017","2017","millions","225605.86735","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","756","Suisse","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2018","2018","millions","230385.18252","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","756","Suisse","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2019","2019","millions","230641.5768","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","756","Suisse","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2016","2016","millions","4785.17169","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","756","Suisse","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2017","2017","millions","4757.307976","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","756","Suisse","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2018","2018","millions","4875.550438","A","Chiffre officiel","Consolidated General Government Expenditure"
